05/04/2019,10
06/04/2019,11
07/04/2019,11
08/04/2019,11
09/04/2019,13
10/04/2019,13
11/04/2019,13
12/04/2019,13
13/04/2019,12
14/04/2019,10
15/04/2019,13
16/04/2019,13
17/04/2019,15
18/04/2019,15
19/04/2019,17
20/04/2019,17
21/04/2019,17
22/04/2019,17
23/04/2019,16
24/04/2019,17
25/04/2019,17
26/04/2019,16
27/04/2019,15
28/04/2019,13
29/04/2019,10
30/04/2019,13
01/05/2019,16
02/05/2019,15
03/05/2019,16
04/05/2019,15
05/05/2019,10
06/05/2019,11
07/05/2019,12
08/05/2019,14
09/05/2019,16
10/05/2019,16
11/05/2019,15
12/05/2019,14
13/05/2019,15
14/05/2019,15
15/05/2019,13
16/05/2019,16
17/05/2019,16
18/05/2019,16
19/05/2019,15
20/05/2019,15
21/05/2019,16
22/05/2019,16
23/05/2019,18
24/05/2019,18
25/05/2019,19
26/05/2019,18
27/05/2019,19
28/05/2019,17
29/05/2019,17
30/05/2019,18
31/05/2019,20
01/06/2019,20
02/06/2019,21
03/06/2019,21
04/06/2019,21
05/06/2019,21
06/06/2019,20
07/06/2019,23
08/06/2019,23
09/06/2019,26
10/06/2019,26
11/06/2019,25
12/06/2019,22
13/06/2019,23
14/06/2019,27
15/06/2019,24
16/06/2019,23
17/06/2019,25
18/06/2019,26
19/06/2019,25
20/06/2019,24
21/06/2019,26
22/06/2019,24
23/06/2019,24
24/06/2019,27
25/06/2019,29
26/06/2019,30
27/06/2019,30
28/06/2019,30
29/06/2019,30
30/06/2019,30
01/07/2019,28
02/07/2019,28
03/07/2019,29
04/07/2019,28
05/07/2019,28
06/07/2019,28
07/07/2019,26
08/07/2019,28
09/07/2019,27
10/07/2019,25
11/07/2019,25
12/07/2019,26
13/07/2019,26
14/07/2019,25
15/07/2019,20
16/07/2019,24
17/07/2019,24
18/07/2019,24
19/07/2019,25
20/07/2019,26
21/07/2019,26
22/07/2019,28
23/07/2019,30
24/07/2019,31
25/07/2019,31
26/07/2019,30
27/07/2019,24
28/07/2019,22
29/07/2019,25
30/07/2019,25
31/07/2019,26
01/08/2019,26
02/08/2019,26
03/08/2019,26
04/08/2019,27
05/08/2019,26
06/08/2019,27
07/08/2019,27
08/08/2019,28
09/08/2019,28
10/08/2019,28
11/08/2019,29
12/08/2019,29
13/08/2019,27
14/08/2019,24
15/08/2019,25
16/08/2019,26
17/08/2019,25
18/08/2019,26
19/08/2019,26
20/08/2019,27
21/08/2019,28
22/08/2019,27
23/08/2019,25
24/08/2019,26
25/08/2019,25
26/08/2019,25
27/08/2019,27
28/08/2019,26
29/08/2019,27
30/08/2019,26
31/08/2019,26
01/09/2019,25
02/09/2019,23
03/09/2019,24
04/09/2019,24
05/09/2019,23
06/09/2019,22
07/09/2019,21
08/09/2019,20
09/09/2019,20
10/09/2019,21
11/09/2019,24
12/09/2019,23
13/09/2019,25
14/09/2019,25
15/09/2019,24
16/09/2019,24
17/09/2019,23
18/09/2019,24
19/09/2019,22
20/09/2019,20
21/09/2019,20
22/09/2019,19
23/09/2019,19
24/09/2019,20
25/09/2019,20
26/09/2019,21
27/09/2019,20
28/09/2019,21
29/09/2019,20
30/09/2019,22
01/10/2019,21
02/10/2019,20
03/10/2019,15
04/10/2019,15
05/10/2019,18
06/10/2019,18
07/10/2019,17
08/10/2019,17
09/10/2019,17
10/10/2019,18
11/10/2019,16
12/10/2019,17
13/10/2019,18
14/10/2019,19
15/10/2019,20
16/10/2019,17
17/10/2019,16
18/10/2019,16
19/10/2019,18
20/10/2019,18
21/10/2019,21
22/10/2019,19
23/10/2019,18
24/10/2019,16
25/10/2019,18
26/10/2019,17
27/10/2019,16
28/10/2019,15
29/10/2019,17
30/10/2019,17
31/10/2019,15
01/11/2019,15
02/11/2019,15
03/11/2019,17
04/11/2019,17
05/11/2019,16
06/11/2019,12
07/11/2019,12
08/11/2019,12
09/11/2019,9
10/11/2019,9
11/11/2019,12
12/11/2019,12
13/11/2019,10
14/11/2019,11
15/11/2019,12
16/11/2019,11
17/11/2019,11
18/11/2019,11
19/11/2019,13
20/11/2019,12
21/11/2019,11
22/11/2019,10
23/11/2019,15
24/11/2019,16
25/11/2019,16
26/11/2019,11
27/11/2019,13
28/11/2019,14
29/11/2019,13
30/11/2019,10
01/12/2019,11
02/12/2019,14
03/12/2019,11
04/12/2019,8
05/12/2019,6
06/12/2019,9
07/12/2019,12
08/12/2019,13
09/12/2019,12
10/12/2019,10
11/12/2019,7
12/12/2019,3
13/12/2019,3
14/12/2019,4
15/12/2019,12
16/12/2019,13
17/12/2019,14
18/12/2019,12
19/12/2019,12
20/12/2019,12
21/12/2019,14
22/12/2019,12
23/12/2019,9
24/12/2019,7
25/12/2019,8
26/12/2019,5
27/12/2019,5
28/12/2019,7
29/12/2019,6
30/12/2019,7
31/12/2019,3
01/01/2020,2
02/01/2020,3
03/01/2020,7
04/01/2020,7
05/01/2020,5
06/01/2020,3
07/01/2020,1
08/01/2020,6
09/01/2020,3
10/01/2020,6
11/01/2020,9
12/01/2020,8
13/01/2020,3
14/01/2020,5
15/01/2020,9
16/01/2020,7
17/01/2020,6
18/01/2020,8
19/01/2020,9
20/01/2020,9
21/01/2020,7
22/01/2020,6
23/01/2020,6
24/01/2020,6
25/01/2020,10
26/01/2020,9
27/01/2020,9
28/01/2020,12
29/01/2020,12
30/01/2020,10
31/01/2020,11
01/02/2020,13
02/02/2020,14
03/02/2020,13
04/02/2020,12
05/02/2020,10
06/02/2020,8
07/02/2020,5
08/02/2020,6
09/02/2020,7
10/02/2020,13
11/02/2020,15
12/02/2020,11
13/02/2020,9
14/02/2020,12
15/02/2020,8
16/02/2020,9
17/02/2020,11
18/02/2020,12
19/02/2020,10
20/02/2020,8
21/02/2020,7
22/02/2020,10
23/02/2020,11
24/02/2020,12
25/02/2020,12
26/02/2020,10
27/02/2020,6
28/02/2020,9
29/02/2020,8
01/03/2020,13
02/03/2020,12
03/03/2020,9
04/03/2020,7
05/03/2020,7
06/03/2020,11
07/03/2020,9
08/03/2020,10
09/03/2020,8
10/03/2020,11
11/03/2020,11
12/03/2020,11
13/03/2020,13
14/03/2020,13
15/03/2020,12
16/03/2020,11
17/03/2020,11
18/03/2020,15
19/03/2020,14
20/03/2020,13
21/03/2020,13
22/03/2020,13
23/03/2020,7
24/03/2020,5
25/03/2020,5
26/03/2020,7
27/03/2020,10
28/03/2020,13
29/03/2020,12
30/03/2020,12
31/03/2020,9
01/04/2020,8
02/04/2020,8
03/04/2020,10
04/04/2020,13
05/04/2020,15
06/04/2020,17
07/04/2020,15
08/04/2020,16
09/04/2020,15
10/04/2020,15
11/04/2020,15
12/04/2020,14
13/04/2020,14
14/04/2020,15
15/04/2020,13
16/04/2020,13
17/04/2020,14
18/04/2020,15
19/04/2020,17
20/04/2020,16
21/04/2020,14
22/04/2020,16
23/04/2020,17
24/04/2020,15
25/04/2020,16
26/04/2020,15
27/04/2020,17
28/04/2020,15
29/04/2020,17
30/04/2020,17
01/05/2020,17
02/05/2020,18
03/05/2020,19
04/05/2020,17
05/05/2020,17
06/05/2020,19
07/05/2020,19
08/05/2020,18
09/05/2020,19
10/05/2020,21
11/05/2020,17
12/05/2020,18
13/05/2020,20
14/05/2020,22
15/05/2020,19
16/05/2020,19
17/05/2020,22
18/05/2020,21
19/05/2020,21
20/05/2020,20
21/05/2020,21
22/05/2020,21
23/05/2020,21
24/05/2020,22
25/05/2020,22
26/05/2020,20
27/05/2020,19
28/05/2020,19
29/05/2020,17
30/05/2020,20
31/05/2020,17
01/06/2020,20
02/06/2020,21
03/06/2020,21
04/06/2020,20
05/06/2020,21
06/06/2020,20
07/06/2020,21
08/06/2020,20
09/06/2020,19
10/06/2020,16
11/06/2020,18
12/06/2020,20
13/06/2020,19
14/06/2020,19
15/06/2020,20
16/06/2020,21
17/06/2020,21
18/06/2020,21
19/06/2020,21
20/06/2020,22
21/06/2020,22
22/06/2020,25
23/06/2020,25
24/06/2020,26
25/06/2020,25
26/06/2020,25
27/06/2020,26
28/06/2020,26
29/06/2020,25
30/06/2020,26
